,file_name,count,Point,Percent,TFIDF
8405,COP_2017-ENG.pdf,12837,0,0.0%,0.0
8406,Executive_Summary_2015.pdf,83455,8,0.37%,1.2649110640673518
8407,mcscopGCActiveApplicationUNGC.pdf,15438,0,0.33%,0.0
8408,Hayleys_Annual_Report.pdf,664659,33,0.43%,1.8361691174463688
8409,COP_AKTOR_-_2016_en_.pdf,3445,0,0.06%,0.0
8410,Shwe_Yaung_Pya_UNGC_COP_2015.pdf,22266,0,0.49%,0.0
8411,2016_UNGC_OwensCorning_COP.pdf,5780,0,0.45%,0.0
8412,UN_GLOBAL_COMPACT_COMMUNICATION_ON_PROGRESS_FINAL_2019.pdf,9574,1,0.48%,1.0
8413,DE-Global_Compact_2019-12_juillet_2019-2.pdf,533827,17,0.3%,2.0768805540571886
8414,MAS_Holdings_COP_2012.pdf,1534,0,0.23%,0.0
8415,Bertelsmann_Communication_on_Progress_2014_EN.pdf,22195,0,0.67%,0.0
8416,Safic-Alcan_COP19_Final.pdf,9561,0,0.0%,0.0
8417,Continued_Support__-_15.pdf,4568,0,0.39%,0.0
8418,ES_Message.pdf,108,0,0.0%,0.0
8419,FY18-Sustainability-Report-SDG.pdf,23950,21,1.23%,1.5195066711140854
8420,COP_2016_Cavagna_Group_SpA.pdf,1771,0,0.0%,0.0
8421,Intex_Construction_Ltd_-_2018_COP.pdf,16204,2,0.63%,1.414213562373095
8422,Kendrion_Annual_Report_2018.pdf,431158,12,0.34%,1.809068067466582
8423,2015_2016_Statement_of_continued_support_by_the_CEO.pdf,2081,0,0.07%,0.0
8424,KSB_CoP_2020_EN.pdf,108534,14,0.35%,1.838290060036116
8425,Localiza sustainability report 2019 - en.pdf,114747,11,0.59%,1.4320780207890629
8426,WhistleB_SustainabilityReport2019.pdf,3408,1,0.83%,1.0
8427,Reelcause_Inc._Global_Compact_2017_COP.pdf,1442,0,0.36%,0.0
8428,Communication_on_Progress_2018_-_2019.pdf,21323,6,0.89%,2.1213203435596424
8429,PfizerAustriaSustainabilityReport_2017-EN.pdf,142954,11,0.81%,2.2
8430,Dantrafo_COP_report_2015.pdf,1426,0,0.09%,0.0
8431,Spie_Business_review_2009_bv_acc.pdf,126936,19,0.69%,1.389417605841548
8432,Bazz_Houston_International_-_UN_Global_Compact_Report_2018.pdf,12270,1,0.32%,1.0
8433,ST_Sustainability_report_2011.pdf,249336,31,0.7%,2.688040905524772
8434,Letter.COP.CEO.2017.pdf,583,0,0.17%,0.0
8435,Ban_Ki_Moon-Global_Compact-COP_2015.pdf,981,0,0.0%,0.0
8436,PARCO_Communication_on_Progress_2018.pdf,98366,22,1.02%,1.7284832429004495
8437,Dalberg_UNGC_COP_2015.pdf,21587,7,0.56%,1.5275252316519468
8438,corporate_responsibility_highlights_2017.pdf,82034,62,1.51%,1.9079181101796572
8439,FUIB COP 2020_en.pdf,75915,18,0.52%,1.856558243265828
8440,Communication_on_progress_Spona code.pdf,5952,1,0.37%,1.0
8441,COP_2014_Nordzucker.pdf,4753,0,0.38%,0.0
8442,2017_Consolidated_Non-financial_Declaration_-_Sustainability_Report.pdf,252200,38,0.47%,2.949371997684065
8443,UN_Global_Compact_-_Environment.pdf,2450,0,0.43%,0.0
8444,PENOLES-2014-SUSTAINABILITY-REPORT.pdf,128124,7,0.57%,1.807392228230128
8445,FY2014_Lenovo_Sustainability_Report.pdf.pdf,266219,75,0.8%,2.068227874274002
8446,npg_csrr2018_e_all.pdf,258131,57,0.81%,1.5450615789929654
8447,2018_10_10_UNGC_RINL_MOC_2017-18.pdf,19834,10,1.08%,1.7149858514250882
8448,IMC_Sustainability_Report_2019.pdf,33807,1,0.4%,1.0
8449,709487C_RSE_FOCUS2011_EN_2_.pdf,4063,1,0.17%,1.0
8450,The_Performance_Coach_COP_2016-2017.pdf,7442,0,0.22%,0.0
8451,UN_Communication_on_Progress_2013.pdf,7157,0,0.18%,0.0
8452,BRK_AMBIENTAL_-_Relatório_Anual_2018_-_EN.pdf,86186,6,0.74%,1.8973665961010275
8453,UNGC_Musgrave_COP_2012_revFINAL.pdf,6228,0,0.29%,0.0
8454,COP-2014-15.pdf,6954,1,0.65%,1.0
8455,STRAX_Sustainability_Report_UN.pdf,34094,4,0.44%,1.6329931618554523
8456,UNGC_Communication_on_progress_2014.pdf,4015,0,0.44%,0.0
8457,Basic_COP_ES-Respuesta_Entelgy-2014.pdf,4290,0,0.0%,0.0
8458,2012_.pdf,79922,20,1.09%,1.0
8459,ON_Semiconductor_UN_Global_Compact_Communication_on_Progress_%28COP%29.pdf,2401,0,0.86%,0.0
8460,TechnipFMC_Code-of-Business-Conduct_English.pdf,67670,7,0.5%,1.2998673672393632
8461,Hager_SE_COP_2013.pdf,48989,1,0.65%,1.0
8462,Itau_RAC_2017_ing.pdf,1542812,138,0.52%,1.642159094326434
8463,COP_FY2016_Belimo.pdf,10376,0,0.3%,0.0
8464,UNGC COP 2021  Mekoprint.pdf,24494,2,0.35%,1.414213562373095
8465,19.09.13_Orora_2019_Corporate_Governance_Statement.pdf,74502,5,0.3%,1.386750490563073
8466,ELIG_LIBRARY-_112449-v2-United_Nations_Global_Compact_Communication_on_Progress_2018_-_2019.pdf,15096,0,0.11%,0.0
8467,COP_October_2014.pdf,9871,0,0.57%,0.0
8468,YKKO_2016_Communication_on_Progress_Report.pdf,3684,3,1.33%,1.7320508075688776
8469,Stockmann_csr_2015.pdf,139425,6,0.38%,1.3416407864998738
8470,COP_TOBAM_-_June_2018.pdf,538,0,0.0%,0.0
8471,13_CoP_2012_final.pdf,36685,0,0.25%,0.0
8472,COP_2015__Wenzel.pdf,1710,0,0.0%,0.0
8473,FG_Global_Compact_COP2012.pdf,28311,0,0.23%,0.0
8474,COP_February_2016.pdf,11202,0,0.4%,0.0
8475,SA_UNGC_COP.pdf,19839,0,0.4%,0.0
8476,Progress_report_2014_GDB_UN_Global_Compact.pdf,7157,0,0.19%,0.0
8477,YAMATO-HD_CSR2014E_All.pdf,113649,12,0.84%,1.9466570535691503
8478,Employment_Status.pdf,1031,0,0.0%,0.0
8479,Global_Compact__COP_VNHAM_2017_Clean.pdf,11447,2,0.4%,1.414213562373095
8480,CSR PT Supra Boga Lestari Tbk part of annual report.pdf,28099,2,0.36%,1.414213562373095
8481,IOCL_Sustainability_Report_2012-13.pdf,162764,43,0.94%,2.328580552617694
8482,UNGlobalCompact_SINTEF-COP2014.pdf,19724,4,0.66%,1.6329931618554523
8483,CE_Annual_and_Sustainability_Report_2018-19.pdf,130577,11,0.54%,1.6045149064768405
8484,Danish_Crown_UNGC_Progress_Report_2011_12.pdf,69452,15,0.39%,1.2371791482634835
8485,MSC Sustainability Report 2020.pdf,129815,63,0.88%,2.212229209744964
8486,CTG_RAS2019_ing.pdf,178119,36,0.49%,2.295276167028017
8487,Benetton_Group_-_Integrated_Report_2016.pdf,15382,2,0.57%,1.414213562373095
8488,Greenstone_-_UNGC_Communication_on_Progress_2015-16.pdf,9902,1,0.26%,1.0
8489,Junckers_CSR_rapport_2019_EN_OK.pdf,42520,0,0.31%,0.0
8490,MDG_UNGC_COP_2013_Environment.pdf,2550,0,0.41%,0.0
8491,people_and_planet_report_2014_0.pdf,173251,36,1.72%,2.32379000772445
8492,FY_2015_CSR-Bericht_EN_final.pdf,62106,7,0.58%,1.6059101370939322
8493,Rapport RSE 2021 V02.pdf,23207,0,0.12%,0.0
8494,Marvell UNGC COP 2021 FINAL .pdf,1543,1,0.61%,1.0
8495,Turbulent_Diffusion_COP_2014.pdf,12209,5,0.31%,1.6666666666666663
8496,UNGC Communication on Progress Report_BONOWI IPE GmbH_engl_2020_compressed.pdf,15653,0,0.16%,0.0
8497,HotMar.pdf,5592,1,0.2%,1.0
8498,wihlborgs_sustainability_report_2015.pdf,94255,5,0.37%,1.5075567228888185
8499,MARGA_CSR_Report_2018.pdf,72798,40,1.37%,2.317137785453969
8500,Syngenta_SBR19.pdf,168196,40,0.83%,2.015170887439514
8501,20130709_Ecolab_Compact_Mandate_COP_w_Letter.pdf,26233,0,0.42%,0.0
8502,RAPPORT_DD_2013_EN1_BD.pdf,183068,22,0.41%,2.8887415229138966
8503,2012_Suncor_Summary_Report_on_Sustainability_EN.pdf,82056,39,0.68%,1.4626142712038313
8504,Stylecraft_COP_2019.pdf,24396,0,0.57%,0.0
8505,COP_of_Pikasso_2018-2019_%281%29.pdf,11454,4,0.72%,1.2649110640673518
8506,CSR2018_V04.pdf,25650,5,0.66%,1.889822365046136
8507,Scope_Global_Communication_on_Progress_2017.pdf,22648,3,0.77%,1.3416407864998738
8508,KPMG-Turkey-Sustainability-Report-2019.pdf,41977,6,0.94%,1.0
8509,Communication_on_Progress_-_GGI_-_November_2016_-_November_2017.pdf,21938,8,0.93%,1.788854381999832
8510,VERALLIA_2019_-_Statement_of_Extra-Financial_Performance.pdf,37245,3,0.32%,1.3416407864998738
8511,SIDPEC 2020 Sustainability Report.pdf,59266,17,0.51%,1.4419211804559509
8512,130815_Relat_2012_Ingles_vf.pdf,120728,4,0.51%,2.0
8513,BM_FBOVESPA_Annual_Report.pdf,358570,16,0.38%,2.0
8514,Sustainability Report 2020_ESTESO.pdf,143061,38,0.71%,1.929157713753876
8515,UN_-_Diwan_communication_on_progress_2017.pdf,4463,0,0.0%,0.0
8516,CSR_amended.pdf,7305,1,1.23%,1.0
8517,OME COP2013.pdf,8284,0,0.3%,0.0
8518,1_Valneva 2020 CSR Report_EN_Final.pdf,414,0,0.3%,0.0
8519,ig_bvc_2020_english GRI.pdf,7687,0,0.0%,0.0
8520,CONSOLIDADO_INFORME_COP.pdf,13470,0,0.0%,0.0
8521,2015_COP_Solar.pdf,9210,0,0.15%,0.0
8522,Laerdal report on sustainability-2020.pdf,36473,1,0.44%,1.0
8523,LiveUnion_UNGC_Communication_on_Progress_2013-14.pdf,18054,1,0.46%,1.0
8524,Informe de Progreso 2020_Altermia.pdf,60443,0,0.0%,0.0
8525,MIT COP 2021_09 April 2021.pdf,12375,2,0.4%,1.414213562373095
8526,ENEA_Capital_Group_Corporate_Social_Responsibility_2011.pdf,176512,19,0.59%,2.516611478423583
8527,BMIR UNGC COP 2013.pdf,11237,3,0.55%,1.0
8528,160513_UN_Global_Compact_Fortschrittsbericht_LGT_2015_EN_final.pdf,8316,0,0.41%,0.0
8529,Scandic-Annual-Report-2015-C.pdf,341807,8,0.38%,2.309401076758504
8530,Halton Environmental Policy_A4.pdf,1988,0,0.38%,0.0
8531,Westpac_Sustainability_Report_2016.pdf,347914,64,1.12%,1.940285000290664
8532,MUFG_Report_2018.pdf,276876,37,0.51%,1.746137959277132
8533,COP__2016_EV_SOLYSTIC.pdf,35071,10,0.28%,1.1043152607484654
8534,COP_MONBAT_2013-ENG.pdf,18324,1,0.14%,1.0
8535,COP_Cecoforma.pdf,12363,1,0.47%,1.0
8536,SODIC_UNGC_COP_Report_2016-2017.pdf,2437,2,0.86%,1.0
8537,Chemanex_AR_2013-14.pdf,338009,9,0.32%,2.4961508830135317
8538,The_Global_Compact_COP_report_-_Standard_Chartered_Bank_Uganda_2012.docx.pdf,16621,1,0.77%,1.0
8539,BME_RSC_2015_eng_v8_16-03.pdf,130574,6,0.32%,1.8973665961010275
8540,Integrated_report_2017.pdf,206627,16,0.56%,2.0
8541,Communication on Progress  Pasha Insurance.pdf,17116,1,0.41%,1.0
8542,DASSAULT_AVIATION_2014_annual_report.pdf,389977,13,0.29%,1.8962448894726287
8543,Purnaa COP 2021.pdf,511,0,0.0%,0.0
8544,Deloitte-2016-Global-Impact-Report.pdf,90468,20,1.26%,1.7677669529663689
8545,2011HDS_Eng.pdf,27448,14,0.61%,1.697749375254331
8546,%28approved%29Doosan_Infracore_Integrated_Report_2019_ENG%28Final%29.pdf,397892,95,0.68%,2.56195947736032
8547,UNIQUE_COP_2018.pdf,33462,6,0.51%,1.8973665961010275
8548,TOMRA_Communication_on_Progress_2016.pdf,21587,4,0.53%,1.0
8549,new_COP.pdf,4614,2,0.51%,1.414213562373095
8550,UNGC_COP_20160809_final.pdf,4964,0,0.22%,0.0
8551,2020_coway_sr_eng.pdf,198527,0,0.0%,0.0
8552,EPZ_jaarverslag_2012.pdf,770,0,0.0%,0.0
8553,CoP_ChDahlinger_2013_en.pdf,1960,0,0.0%,0.0
8554,ECI_TELECOM_UNGC_COP_2011.pdf,72698,0,0.46%,0.0
8555,SCM_Group_Communication_on_progress_report_2015_En.pdf,62726,32,1.05%,2.251512143136934
8556,KDB_Daewoo_Securities_2015SR_Eng.pdf,250680,37,0.89%,2.29024250418364
8557,GS Yuasa CSR Report 2020 %28English%29.pdf,12227,0,0.0%,0.0
8558,DuPont_2012_Global_Reporting_Initiative_Report.pdf,157866,54,0.89%,1.6150012322973637
8559,cKinetics_SustainabilityActionReport_2016.pdf,31324,1,0.76%,1.0
8560,PORTFOLIO_ADEO_2019_RSE.pdf,26213,0,0.68%,0.0
8561,Appendix_4.pdf,213948,0,0.22%,0.0
8562,20180612_ASR_Nederland_COP_letter_CEO.pdf,241,0,0.0%,0.0
8563,RELAT_RIO_SUSTENTABILIDADE_2011_INGL_S_final.pdf,114510,22,0.62%,1.9599157740244453
8564,SRI_2018_Corporate_Reponsibility_Report_UN_Compact_COP.pdf,51259,2,0.47%,1.0
8565,2021 Communication on Progress Report.pdf,21710,4,0.5%,1.6329931618554523
8566,2012_KR_Sustainability_Report.pdf,239917,50,0.68%,2.2097086912079607
8567,REPORTE_COLLAHUASI_2016.pdf,181314,0,0.0%,0.0
8568,Vesta_Informe_en_Ingles.pdf,92180,9,0.54%,1.876629726513673
8569,cybercomsustainabilityreport2020eng.pdf,142675,13,0.57%,1.8203641092364125
8570,GHD_Sustainability Report 2021_A4.pdf,65272,17,1.49%,1.6750597728792984
8571,IDEMIA_CSR-Report-2019_-_UNGC_CoP.pdf,91917,30,0.85%,1.9528336647123583
8572,IPSEN_UniversalRegistrationDocument2020.pdf,232791,0,0.0%,0.0
8573,WEB__GSR_CR_Report_2014.pdf,26728,9,1.13%,1.9639610121239317
8574,BIOMERIEUX_ANNUAL_REPORT_2018.pdf,4208,0,1.23%,0.0
8575,Deloitte_Namibia_COP_Report_Nov_2012.pdf,40869,15,1.22%,2.142857142857143
8576,2017_2018_Biji-biji_Initiative_Annual_Sustainability_Report.pdf,9625,1,0.3%,1.0
8577,Boliden_Annual_Report_2013.pdf,464727,27,0.41%,1.6164477182409742
8578,COP_-_SoftSKills%281%29.pdf,3481,2,0.62%,1.0
8579,COP_5.pdf,22653,2,0.36%,1.414213562373095
8580,MTICOP-2019.pdf,8696,0,0.35%,0.0
8581,Atos_Integrated_Report_2018_en.pdf.pdf,253934,42,0.76%,1.673320053068151
8582,COP_2014_Faust_Dyrbye.pdf,7681,0,0.07%,0.0
8583,COP%282%29_2016.pdf,8554,1,0.14%,1.0
8584,DOWA_CSR_REPORT_2013.pdf,60903,10,0.63%,1.666666666666667
8585,Mazars_UNGC_COP_2013.pdf,1247,0,0.0%,0.0
8586,Perstorp-Annual-and-sustainability-report-2019.pdf,270252,13,0.55%,1.785687331332957
8587,AKKOK_COP_2017.pdf,43481,2,0.19%,1.0
8588,2019_daewooenc_SR_en.pdf,238557,37,0.89%,3.2576683534048088
8589,COP_intex_2011_11-12-21_ENG.pdf,24048,2,0.5%,1.0
8590,Integrated_Report_2015_e.pdf,185224,19,0.51%,2.5619594773603205
8591,DOX-RBS-_140246-v1-Sustainability_report_complete_2013.pdf,65101,6,0.54%,1.7320508075688776
8592,COP_N_3_2012-2013_EN.pdf,12124,0,0.2%,0.0
8593,2019_Sustainability_Report_EN.pdf,143898,42,0.82%,2.449489742783178
8594,Deka Group_GRI Content Index 2020.pdf,9064,0,0.51%,0.0
8595,Raport_Global_Compact_2018.pdf,7657,0,0.29%,0.0
8596,UNGC letter June 22 2021.pdf,2704,0,0.67%,0.0
8597,DSM_Soft_COP_2012_v1.pdf,730,0,0.0%,0.0
8598,OMR_AR12_E_iPDF.pdf,416076,109,0.79%,2.111435850516013
8599,ASUR_Annual_Sustainability_Report_2012.pdf,77941,1,0.08%,1.0
8600,MEMORIA_DE_SOSTENIBILIDAD_EPMAPS_2015_EN_BAJA.pdf,83171,0,0.0%,0.0
8601,UNGC_COP_2017%283rd_draft%29_-_final_with_signature.pdf,26209,1,0.48%,1.0
8602,high_2016-17_포스코에너지_영문_1123.pdf,206419,56,0.85%,1.9368004988250087
8603,Radiometer_Medical_-_CSR_Status_GC_2010.pdf,23550,0,0.29%,0.0
8604,CSR_2015_ENG.pdf,166928,8,0.41%,1.2977713690461004
8605,fazer_group_annual_and_sustainability_reviews_2019_en.pdf,139616,10,0.64%,1.3608276348795434
8606,Ratos_COP_2017.pdf,73723,4,0.58%,1.6329931618554523
8607,COMMUNICATION_ON_PROGRESS_2020.pdf,5435,1,0.13%,1.0
8608,UNGC_COP_2014_for_2013_FINAL.pdf,30267,5,0.42%,1.212678125181665
8609,20210723_COP Report_Paris Office.pdf,11306,4,2.2%,1.6329931618554523
8610,20171218_UNGC_Committment_Letter_CEO.pdf,4079,0,0.2%,0.0
8611,COP_2020.pdf,23008,2,0.55%,1.414213562373095
8612,Nonfinancialinformation2020GRIstandards.pdf,7577,0,0.11%,0.0
8613,COP_GessiG_2018.pdf,23555,0,0.0%,0.0
8614,GRI-Report-2013-Atlantic-16.09.pdf,11456,1,0.33%,1.0
8615,COP_UNGC_2016_Final.pdf,42183,3,0.3%,1.3416407864998738
8616,Kvadrat AS Communication on Progress_2020.pdf,131675,1,0.48%,1.0
8617,AICA_CSR_Report_2020.pdf,207838,66,0.79%,2.3846769326487505
8618,2016__COMMUNICATION_ON_PROGRESS.pdf,35399,1,0.45%,1.0
8619,akkoken.pdf,56145,1,0.21%,1.0
8620,2016_Globalvia_COP_UN_Global_Compact.pdf,95048,18,0.65%,2.32379000772445
8621,SE_CSR_report_2012_-_English.pdf,99891,4,0.43%,2.0
8622,United_Nations_Global_Compact_–_Communication_on_Progress__June_2014.pdf,8756,0,0.33%,0.0
8623,Sime_Darby_Annual_Report_2014_Low_res.pdf,820528,39,0.43%,2.150139601037888
8624,UNGC_COP_2011_Rideau_01072011.pdf,2250,0,0.0%,0.0
8625,relatorioabril2013eng.pdf,111843,3,0.31%,1.3416407864998738
8626,Communication_on_progress_report_2013.pdf,16104,4,0.71%,2.0
8627,KDB_COP.pdf,21454,3,0.48%,1.0
8628,EUS18_EN_VDEF.pdf,211181,12,0.46%,1.0864289525102224
8629,DTTL_2012GlobalReport_GRIIndex.pdf,31610,7,0.69%,1.6059101370939322
8630,Chubb_2018_UN_Global_Compact_Communication_on_Progress_FINAL.pdf,26506,10,0.58%,2.3570226039551585
8631,Confidential_Doosan_CSR_Report_2019_EN.pdf,50610,4,1.46%,1.0
8632,KMD_CSR_Report_2019_FINAL.pdf,25605,3,0.65%,1.3416407864998738
8633,COP_2014_EN.pdf,72444,3,0.32%,1.3416407864998738
8634,United Nations Communication on Progress.pdf,10942,5,0.35%,1.212678125181665
8635,CSR_2011_UK_COP2012.pdf,2184,0,0.0%,0.0
8636,Communication Progress 2020.pdf,2299,0,1.55%,0.0
8637,Ossur_CSR_Report_Final_UN_version.pdf,45914,0,0.65%,0.0
8638,20210816  NTR Renewed Committment to the UN Global Compact SIGNED.pdf,2126,0,0.24%,0.0
8639,KBCGroup_SustainabilityFramework.pdf,29348,4,0.39%,1.2649110640673518
8640,Wipro_Sustainability_Report_IT_2010-11.pdf,452289,66,0.73%,2.378474901516276
8641,Oi_RA_2014_interativo_v2_VF.pdf,225245,10,0.37%,2.5
8642,TAYBURN_2015_COP.pdf,22772,4,0.53%,1.6329931618554523
8643,complast_industries_cop_2012.pdf,13890,0,0.28%,0.0
8644,AN_Report_2014.pdf,619112,31,0.46%,2.1341280115466943
8645,bertelsmann-corporate-responsibility-report-2017-en.pdf,88537,2,0.44%,1.414213562373095
8646,RTX CoP Report 2019-20.pdf,43457,1,0.28%,1.0
8647,IMS26008_Nextgen_Clearing_Communication_on_Progress_1.1.docx.pdf,20785,2,1.17%,1.414213562373095
8648,20130724_RS2012_ING_VF.pdf,197690,18,0.75%,1.8182745801939797
8649,2015-JNJ-Citizenship-Sustainability-Report_FINAL_June_17_2016.pdf,349564,59,0.94%,2.718576497746138
8650,2011_Promega_Corporate_Responsibility_Report.pdf,7242,2,1.04%,1.414213562373095
8651,MeetGreen%28R%29_CommunicationofProgress_010516.pdf,15968,0,0.72%,0.0
8652,Our COP Report 2020.pdf,16905,3,0.43%,1.3416407864998738
8653,casa_urd2020_uk_final.pdf,2708538,446,0.5%,1.5972843331256257
8654,Mabuhay_Vinyl_Corporation_s_COP.pdf,4303,0,0.42%,0.0
8655,CRR2013.pdf,51164,17,1.46%,1.937329799813845
8656,IOCL_GCN_COP_and_Sust_Report_2010-11.pdf,97311,22,0.87%,3.05085107923876
8657,Fabege_annual_report_2015_eng.pdf,341322,19,0.48%,1.389417605841548
8658,210305 CSR report Arla Foods 2020_EN.pdf,149561,16,0.56%,2.065591117977289
8659,Voyageur_Aviation_Corp_-__COP_Submission_2015.pdf,7131,0,0.52%,0.0
8660,Tetra_Pak_2016_Sustainability_Update_COP.pdf,63785,6,0.9%,2.1213203435596424
8661,Agroinca_2014_-_CoP_.pdf,37799,0,0.0%,0.0
8662,Cybercom_Sustainability_and_Annual_report_2013.pdf,255500,15,0.48%,1.1470786693528088
8663,COP_report_2018_Hans_Følsgaard_AS.pdf,21461,1,0.35%,1.0
8664,1905_GRI_-_Sustainability_Report_2018.pdf,173646,39,0.46%,1.2893002295692082
8665,RWS  Comunication on Progress Report.pdf,13657,2,0.66%,1.0
8666,ACCSR_Sustainability_Report_2012_4a.pdf,62603,7,0.49%,1.941450686788302
8667,LDG_Arsred_2014_EN_SUSTAINABILITY_REPORT.pdf,29136,0,0.32%,0.0
8668,QNBSustainability Report 2020 English.pdf,141349,14,0.44%,2.1602468994692865
8669,UBSOME19_-_Sustainability_Report_OMAL_2019_English_-complete.pdf,149395,11,0.43%,1.975658322294524
8670,UNGC_Communications_in_progress.pdf,122528,35,1.24%,1.726422682834465
8671,GLOBAL SUSTAIN REPORT 2019_LQ.pdf,111933,22,0.6%,1.5960477502420258
8672,micar2020.pdf,299038,62,0.75%,1.795781783726826
8673,COTY_UNGC_COP15.pdf,12396,4,0.55%,1.6329931618554523
8674,SUN_Communication_on_Progress_Oct_2018.pdf,10133,3,0.65%,1.7320508075688776
8675,FAB_Corporate_Sustainability_Report_2017.pdf,122190,26,0.67%,1.1745602737768266
8676,2011_Pulmuone_Sustainability_Report.pdf,152564,9,0.69%,1.8766297265136729
8677,DLH_CSR_REPORT_COP_2011.pdf,1549,0,0.0%,0.0
8678,Carrefour_Group_Sustainability_Report_2011.pdf,277423,3,0.03%,1.7320508075688776
8679,UN Global Compact COP 2021-2022.pdf,6732,0,0.09%,0.0
8680,Commitment_letter_to_the_UNGC_principles_2017.pdf,1041,0,0.14%,0.0
8681,COP_Tata_Teleservices_Ltd_2014-15.pdf,26469,11,0.85%,2.2
8682,IBL_Integrated_Report_2020.pdf,780115,103,0.63%,1.861074361747616
8683,UN_Global_Compact_Communication_on_Progress_VG_2013.pdf,51984,19,0.6%,2.223781796726481
8684,2020 COP BB ELECTRONICS AS_Finalupdated.pdf,24303,0,0.67%,0.0
8685,2011report_Asahi-Kasei.pdf,181376,72,0.99%,2.604868579052718
8686,INTRALOT_CORPORATE_RESPONSIBILIY_REPORT_2015.pdf,16929,1,0.21%,1.0
8687,CSR2014.pdf,126186,4,0.51%,1.2649110640673518
8688,2016_Intrepid_Group_Communication_on_Progress_Report.pdf,39724,9,0.93%,2.4961508830135317
8689,Strauss_Group_Sustainability_Report_2014_FINAL.pdf,5281,0,0.25%,0.0
8690,Our_Approach_to_Sustainability_COP_2012_final.pdf,1072,0,0.0%,0.0
8691,COP2019_PLH.pdf,37777,3,0.81%,1.7320508075688776
8692,2011_Capgemini_Other_Face_Report.pdf,56693,0,0.0%,0.0
8693,VEGA_-_COP201819.pdf,13674,0,0.64%,0.0
8694,CR_Report_2017.pdf,106122,4,0.49%,1.0
8695,COP_MTU_2013.pdf,69208,2,0.62%,1.414213562373095
8696,FINAL_2012_UNGC_Report.pdf,27207,1,0.71%,1.0
8697,Ossur-CSR-Report-2013-final.pdf,33062,3,0.69%,1.7320508075688776
8698,UNGC-COP-MSDIT.pdf,6976,0,0.33%,0.0
8699,CSR_Note_of_GFL.pdf,58482,14,0.9%,2.2710998958306754
8700,Business Overview 2020.pdf,273457,11,0.47%,1.975658322294524
8701,Comunicação_de_Progresso_2016_-_Dinâmica_Consultoria.pdf,13501,0,0.0%,0.0
8702,MT_COP_Report_2018_R1_0.pdf,12533,1,0.2%,1.0
8703,The_Lego_Group_Responsibility_Report_2017.pdf,36666,4,0.54%,1.0
8704,Communication_on_progress.pdf,38988,4,0.52%,1.6329931618554523
8705,2012_UNGC_Communication_on_Progress_Memo.pdf,3402,0,0.1%,0.0
8706,COP-2020-EN.pdf,1149,0,0.0%,0.0
8707,Vena_Energy_FY2020_Report %28mid res%29.pdf,165707,45,0.72%,2.8632814333910006
8708,UNGC_CoP_ECOFACT_2012.pdf,349,0,0.0%,0.0
8709,LANDBANK_SR_2016-2017_Main_report_lowres_page%28WEB%29.pdf,165182,47,0.83%,1.8983121205467453
8710,UN_Global_Compact_-_Communication_on_Progress_March_2014.pdf,7308,0,0.08%,0.0
8711,Nachhaltigkeitsbericht_2017_18_en.pdf,77642,15,0.86%,1.436739427831727
8712,Optima_Sustainability_Report_2020.pdf,26058,3,0.36%,1.3416407864998738
8713,2013_COP_-_Statement_of_Support_by_CEO.pdf,2624,0,0.16%,0.0
8714,KOMPAN_CSR_COP_2012.pdf,11133,0,0.56%,0.0
8715,RELATRIO ANUAL_Mundifios_ 2020.pdf,13205,0,0.01%,0.0
8716,FC_COP_2018.pdf,18412,3,0.32%,1.3416407864998738
8717,2016_UNGC_COP_FNL.pdf,26342,2,0.4%,1.414213562373095
8718,Fabege-sustainabilityreprt2014.pdf,58960,4,0.67%,1.6329931618554523
8719,appendix_1.pdf,2359,1,0.72%,1.0
8720,The_Global_Compact_COP_report_-_Standard_Chartered_Bank_Uganda_2015.pdf,13932,0,0.75%,0.0
8721,CSR-rapport_2014_GB.pdf,65854,7,0.38%,2.333333333333333
8722,TVR_COP_report_2016.pdf,10917,2,0.43%,1.414213562373095
8723,Steel_Technologies_LLC_Communication_on_Progress_2014_FINAL.pdf,20929,5,0.46%,1.386750490563073
8724,CTG_UNGC_Communication_on_Progress_%28COP%29_2016-2017.pdf,76598,37,0.79%,2.750188341114515
8725,UNGC_COP_GBU_RMGC_2018_-_clean_final.pdf,19400,13,0.88%,1.2686700948330931
8726,0910.1_CS-Report_2017_EN_web.pdf,61217,6,0.61%,1.8973665961010275
8727,ascom-annual-report-2019.pdf,55963,1,0.18%,1.0
8728,AAR_Group_COP_2015.pdf,13739,2,0.38%,1.0
8729,CoP_Dominguez_Sanchez.pdf,4429,1,0.31%,1.0
8730,Management_report_2019.pdf,2573,0,0.48%,0.0
8731,2018_COP_LETTER.pdf,832,0,0.0%,0.0
8732,FINAL_MRK_MSD_ESG18_10.9.2019.pdf,160306,43,0.82%,2.3634937526960447
8733,Sebel UN Global Impact Report  2013-2014.pdf,15056,1,0.26%,1.0
8734,BCHG_Responsible_Hospitality_Report_2017_final.pdf,63311,10,0.81%,1.889822365046136
8735,2016_UNGC_report_on_progress.pdf,103,0,0.0%,0.0
8736,20210715 UNITED NATIONS Business_Commitment_Letter %28HALESON PCB%29 GC ACTIVE.pdf,475,0,0.0%,0.0
8737,COP CLEAN LIGHT FOUNDATION 2013.pdf,2495,0,0.66%,0.0
